,Unnamed: 0,coord_y,coord_x,tumor_patch,center_tumor_patch,wsi
1010,1010,122432,48960,False,False,camelyon16_train_normal_036
1011,1011,83456,31040,False,False,camelyon16_train_normal_023
1012,1012,173760,45696,True,True,camelyon16_train_tumor_044
1013,1013,59456,25984,True,True,camelyon16_train_tumor_107
1014,1014,179328,38336,True,True,camelyon16_train_tumor_068
1015,1015,174400,67648,False,False,camelyon16_train_tumor_045
1016,1016,58496,28928,False,False,camelyon16_train_tumor_075
1017,1017,35264,40000,False,False,camelyon16_train_normal_149
1018,1018,122304,48768,True,True,camelyon16_train_tumor_032
1019,1019,48896,28928,False,False,camelyon16_train_normal_021
1020,1020,70656,57472,False,False,camelyon16_train_tumor_028
1021,1021,69952,88256,True,True,camelyon16_train_tumor_105
1022,1022,50624,3200,False,False,camelyon16_train_tumor_075
1023,1023,17472,39616,False,False,camelyon16_train_tumor_076
1024,1024,118656,62400,False,False,camelyon16_train_tumor_024
1025,1025,104064,82688,False,False,camelyon16_train_normal_068
1026,1026,43264,63168,True,True,camelyon16_train_tumor_087
1027,1027,49856,128832,False,False,camelyon16_train_tumor_083
1028,1028,176064,56128,False,False,camelyon16_train_normal_049
1029,1029,153984,46464,False,False,camelyon16_train_normal_090
1030,1030,60096,96640,False,False,camelyon16_train_normal_125
1031,1031,87552,28928,True,True,camelyon16_train_tumor_095
1032,1032,63168,24704,False,False,camelyon16_train_normal_130
1033,1033,139584,59776,False,False,camelyon16_train_normal_082
1034,1034,58432,88256,False,False,camelyon16_train_tumor_105
1035,1035,100928,38208,False,False,camelyon16_train_normal_066
1036,1036,76288,22464,False,False,camelyon16_train_normal_128
1037,1037,183040,63104,False,False,camelyon16_train_normal_100
1038,1038,129472,86912,True,True,camelyon16_train_tumor_056
1039,1039,160640,27264,False,False,camelyon16_train_normal_036
1040,1040,125504,28800,False,False,camelyon16_train_normal_048
1041,1041,11328,33408,False,False,camelyon16_train_normal_108
1042,1042,139648,47296,False,False,camelyon16_train_normal_055
1043,1043,21568,58304,False,False,camelyon16_train_tumor_099
1044,1044,179904,67712,True,True,camelyon16_train_tumor_044
1045,1045,19456,32320,False,False,camelyon16_train_normal_154
1046,1046,21376,28288,False,False,camelyon16_train_normal_108
1047,1047,29696,23680,False,False,camelyon16_train_normal_150
1048,1048,27328,35264,True,True,camelyon16_train_tumor_103
1049,1049,140480,67584,False,False,camelyon16_train_normal_008
1050,1050,84032,53504,True,True,camelyon16_train_tumor_063
1051,1051,108928,53632,True,True,camelyon16_train_tumor_022
1052,1052,90240,45632,False,False,camelyon16_train_normal_001
1053,1053,80896,146432,False,False,camelyon16_train_normal_128
1054,1054,15296,71808,False,False,camelyon16_train_tumor_074
1055,1055,61568,124288,False,False,camelyon16_train_tumor_077
1056,1056,109952,56256,False,False,camelyon16_train_normal_037
1057,1057,150464,73792,False,False,camelyon16_train_tumor_023
1058,1058,21312,134976,True,True,camelyon16_train_tumor_088
1059,1059,75200,31168,True,True,camelyon16_train_tumor_041
1060,1060,147072,33792,False,False,camelyon16_train_normal_058
1061,1061,118528,33728,False,False,camelyon16_train_normal_093
1062,1062,111552,82560,False,False,camelyon16_train_normal_081
1063,1063,45376,66048,False,False,camelyon16_train_normal_104
1064,1064,103360,46848,True,True,camelyon16_train_tumor_002
1065,1065,120832,25728,False,False,camelyon16_train_tumor_027
1066,1066,59456,127424,True,True,camelyon16_train_tumor_077
1067,1067,119744,38272,False,False,camelyon16_train_tumor_009
1068,1068,64768,66688,True,True,camelyon16_train_tumor_021
1069,1069,220352,47360,False,False,camelyon16_train_tumor_035
1070,1070,14400,144512,True,True,camelyon16_train_tumor_102
1071,1071,119488,53952,True,True,camelyon16_train_tumor_059
1072,1072,46336,50432,False,False,camelyon16_train_normal_089
1073,1073,143680,82112,False,False,camelyon16_train_tumor_017
1074,1074,37120,37312,False,False,camelyon16_train_tumor_102
1075,1075,139648,52032,False,False,camelyon16_train_normal_083
1076,1076,139072,68224,True,True,camelyon16_train_tumor_034
1077,1077,137024,64576,False,False,camelyon16_train_normal_077
1078,1078,125952,41920,False,False,camelyon16_train_normal_007
1079,1079,102336,30656,False,False,camelyon16_train_tumor_048
1080,1080,18176,46848,False,False,camelyon16_train_normal_114
1081,1081,120768,68800,False,False,camelyon16_train_normal_087
1082,1082,167680,27456,False,False,camelyon16_train_tumor_032
1083,1083,15232,40512,False,False,camelyon16_train_normal_153
1084,1084,99968,63040,False,False,camelyon16_train_tumor_032
1085,1085,169536,29888,False,False,camelyon16_train_normal_053
1086,1086,132288,75904,False,False,camelyon16_train_tumor_062
1087,1087,139072,26880,True,True,camelyon16_train_tumor_017
1088,1088,75200,53120,False,False,camelyon16_train_normal_006
1089,1089,144832,36288,False,False,camelyon16_train_tumor_038
1090,1090,65216,88256,True,True,camelyon16_train_tumor_089
1091,1091,70016,23552,True,True,camelyon16_train_tumor_084
1092,1092,103040,49408,True,True,camelyon16_train_tumor_039
1093,1093,121792,38208,False,False,camelyon16_train_normal_007
1094,1094,123840,58624,False,False,camelyon16_train_normal_028
1095,1095,37568,70144,False,False,camelyon16_train_normal_122
1096,1096,115072,70784,False,False,camelyon16_train_normal_001
1097,1097,100288,30400,False,False,camelyon16_train_tumor_052
1098,1098,105792,20672,False,False,camelyon16_train_tumor_007
1099,1099,90688,45760,False,False,camelyon16_train_tumor_021
1100,1100,97856,89152,False,False,camelyon16_train_normal_145
1101,1101,18688,112320,False,False,camelyon16_train_tumor_101
1102,1102,21632,27840,True,True,camelyon16_train_tumor_105
1103,1103,4480,17280,False,False,camelyon16_train_normal_021
1104,1104,120000,54400,True,True,camelyon16_train_tumor_059
1105,1105,93760,55552,False,False,camelyon16_train_normal_071
1106,1106,119616,9728,False,False,camelyon16_train_tumor_060
1107,1107,135104,63808,False,False,camelyon16_train_normal_058
1108,1108,80832,64640,False,False,camelyon16_train_normal_086
1109,1109,31744,35264,True,True,camelyon16_train_tumor_090
1110,1110,167104,37504,False,False,camelyon16_train_normal_012
1111,1111,116160,12992,False,False,camelyon16_train_tumor_008
1112,1112,52992,23744,False,False,camelyon16_train_normal_111
1113,1113,139136,73280,False,False,camelyon16_train_tumor_004
1114,1114,118848,43136,True,True,camelyon16_train_tumor_033
1115,1115,157376,63616,False,False,camelyon16_train_normal_055
1116,1116,119808,54400,True,True,camelyon16_train_tumor_059
1117,1117,29760,32512,False,False,camelyon16_train_tumor_072
1118,1118,65152,32192,False,False,camelyon16_train_normal_159
1119,1119,149184,64768,True,True,camelyon16_train_tumor_053
1120,1120,96192,73216,False,False,camelyon16_train_tumor_026
1121,1121,173696,59456,True,True,camelyon16_train_tumor_006
1122,1122,141184,37248,True,True,camelyon16_train_tumor_040
1123,1123,141824,19136,False,False,camelyon16_train_tumor_023
1124,1124,178368,33920,False,False,camelyon16_train_normal_037
1125,1125,131584,85888,False,False,camelyon16_train_tumor_017
1126,1126,106240,50176,False,False,camelyon16_train_tumor_066
1127,1127,39872,33600,True,True,camelyon16_train_tumor_105
1128,1128,97856,40128,False,False,camelyon16_train_tumor_027
1129,1129,180096,39424,False,False,camelyon16_train_normal_012
1130,1130,28928,74624,True,True,camelyon16_train_tumor_104
1131,1131,99968,72384,True,True,camelyon16_train_tumor_004
1132,1132,30848,74368,False,False,camelyon16_train_tumor_075
1133,1133,81664,27200,False,False,camelyon16_train_tumor_052
1134,1134,36352,111552,False,False,camelyon16_train_tumor_108
1135,1135,137280,46464,False,False,camelyon16_train_tumor_066
1136,1136,51072,22528,True,True,camelyon16_train_tumor_084
1137,1137,27712,43520,False,False,camelyon16_train_normal_131
1138,1138,67776,68672,True,True,camelyon16_train_tumor_108
1139,1139,36480,64640,False,False,camelyon16_train_normal_112
1140,1140,136512,29312,True,True,camelyon16_train_tumor_038
1141,1141,47936,22144,True,True,camelyon16_train_tumor_084
1142,1142,152320,52864,False,False,camelyon16_train_tumor_059
1143,1143,126592,29184,False,False,camelyon16_train_tumor_062
1144,1144,159680,83456,True,True,camelyon16_train_tumor_027
1145,1145,14016,66816,False,False,camelyon16_train_normal_136
1146,1146,53568,135552,True,True,camelyon16_train_tumor_088
1147,1147,121536,61760,True,True,camelyon16_train_tumor_009
1148,1148,120512,65216,False,False,camelyon16_train_normal_082
1149,1149,127360,25856,True,True,camelyon16_train_tumor_024
1150,1150,99200,70592,False,False,camelyon16_train_normal_026
1151,1151,173504,43328,True,True,camelyon16_train_tumor_044
1152,1152,61760,105088,False,False,camelyon16_train_tumor_100
1153,1153,149696,30784,False,False,camelyon16_train_tumor_003
1154,1154,57408,50240,False,False,camelyon16_train_normal_121
1155,1155,167680,24832,False,False,camelyon16_train_tumor_058
1156,1156,138880,26624,True,True,camelyon16_train_tumor_017
1157,1157,152960,43648,False,False,camelyon16_train_normal_043
1158,1158,72832,22208,False,False,camelyon16_train_normal_157
1159,1159,30080,35584,True,True,camelyon16_train_tumor_091
1160,1160,158976,78016,True,True,camelyon16_train_tumor_028
1161,1161,151552,12352,True,True,camelyon16_train_tumor_007
1162,1162,132672,32000,False,False,camelyon16_train_tumor_063
1163,1163,107648,38336,True,True,camelyon16_train_tumor_030
1164,1164,127616,17728,True,True,camelyon16_train_tumor_049
1165,1165,40320,33920,True,True,camelyon16_train_tumor_105
1166,1166,125888,38656,False,False,camelyon16_train_tumor_036
1167,1167,160128,34688,True,True,camelyon16_train_tumor_025
1168,1168,104256,46848,True,True,camelyon16_train_tumor_002
1169,1169,58688,11712,False,False,camelyon16_train_normal_130
1170,1170,88384,44864,False,False,camelyon16_train_tumor_047
1171,1171,33344,20032,False,False,camelyon16_train_tumor_094
1172,1172,12480,85568,False,False,camelyon16_train_tumor_059
1173,1173,35776,57408,False,False,camelyon16_train_normal_006
1174,1174,137792,51840,False,False,camelyon16_train_normal_048
1175,1175,97856,74240,True,True,camelyon16_train_tumor_004
1176,1176,23168,116992,True,True,camelyon16_train_tumor_101
1177,1177,149184,65152,True,True,camelyon16_train_tumor_053
1178,1178,29248,74048,True,True,camelyon16_train_tumor_104
1179,1179,72192,44736,False,False,camelyon16_train_tumor_036
1180,1180,169152,51712,False,False,camelyon16_train_tumor_038
1181,1181,168320,65088,False,False,camelyon16_train_tumor_048
1182,1182,32384,77376,True,True,camelyon16_train_tumor_094
1183,1183,32832,117632,False,False,camelyon16_train_normal_126
1184,1184,134912,49088,False,False,camelyon16_train_normal_036
1185,1185,31424,72064,False,False,camelyon16_train_normal_119
1186,1186,141632,67648,True,True,camelyon16_train_tumor_050
1187,1187,72512,58944,True,True,camelyon16_train_tumor_095
1188,1188,160576,30272,False,False,camelyon16_train_normal_012
1189,1189,154176,12416,True,True,camelyon16_train_tumor_070
1190,1190,26112,82624,True,True,camelyon16_train_tumor_094
1191,1191,112320,70784,False,False,camelyon16_train_normal_080
1192,1192,152320,20544,True,True,camelyon16_train_tumor_009
1193,1193,31808,32768,True,True,camelyon16_train_tumor_091
1194,1194,63424,21120,False,False,camelyon16_train_normal_127
1195,1195,142336,71232,False,False,camelyon16_train_normal_038
1196,1196,90304,45760,False,False,camelyon16_train_tumor_032
1197,1197,133312,24256,False,False,camelyon16_train_normal_074
1198,1198,45248,87488,False,False,camelyon16_train_normal_140
1199,1199,155584,45440,False,False,camelyon16_train_normal_087
1200,1200,30528,34880,True,True,camelyon16_train_tumor_090
1201,1201,116864,44672,True,True,camelyon16_train_tumor_033
1202,1202,81344,27392,False,False,camelyon16_train_normal_092
1203,1203,83584,41792,True,True,camelyon16_train_tumor_078
1204,1204,149376,64448,True,True,camelyon16_train_tumor_053
1205,1205,97024,40256,False,False,camelyon16_train_normal_033
1206,1206,176896,17472,False,False,camelyon16_train_normal_053
1207,1207,9536,21440,False,False,camelyon16_train_normal_123
1208,1208,142848,72384,False,False,camelyon16_train_normal_070
1209,1209,187072,61184,True,True,camelyon16_train_tumor_068
1210,1210,109312,50304,False,False,camelyon16_train_normal_060
1211,1211,120256,54656,True,True,camelyon16_train_tumor_059
1212,1212,78656,50176,True,True,camelyon16_train_tumor_086
1213,1213,41792,29760,True,True,camelyon16_train_tumor_092
1214,1214,72384,51456,True,True,camelyon16_train_tumor_095
1215,1215,164288,27264,False,False,camelyon16_train_normal_058
1216,1216,14784,42816,True,True,camelyon16_train_tumor_096
1217,1217,158592,38272,False,False,camelyon16_train_normal_047
1218,1218,149568,64768,True,True,camelyon16_train_tumor_053
1219,1219,89792,56832,False,False,camelyon16_train_tumor_032
1220,1220,132864,62144,True,True,camelyon16_train_tumor_034
1221,1221,45440,52544,False,False,camelyon16_train_tumor_072
1222,1222,38272,23808,False,False,camelyon16_train_tumor_107
1223,1223,165056,31872,True,True,camelyon16_train_tumor_016
1224,1224,130752,81344,True,True,camelyon16_train_tumor_056
1225,1225,111232,27200,False,False,camelyon16_train_tumor_032
1226,1226,32256,50240,True,True,camelyon16_train_tumor_108
1227,1227,159424,77568,True,True,camelyon16_train_tumor_028
1228,1228,10304,58496,True,True,camelyon16_train_tumor_083
1229,1229,192960,60288,True,True,camelyon16_train_tumor_068
1230,1230,9984,43392,True,True,camelyon16_train_tumor_096
1231,1231,37824,39104,True,True,camelyon16_train_tumor_091
1232,1232,39168,29696,True,True,camelyon16_train_tumor_078
1233,1233,72640,21504,True,True,camelyon16_train_tumor_074
1234,1234,116480,38784,True,True,camelyon16_train_tumor_033
1235,1235,121536,48960,True,True,camelyon16_train_tumor_032
1236,1236,169152,55680,True,True,camelyon16_train_tumor_044
1237,1237,52224,37376,True,True,camelyon16_train_tumor_075
1238,1238,54272,20608,True,True,camelyon16_train_tumor_084
1239,1239,64192,87168,False,False,camelyon16_train_normal_112
1240,1240,41664,110144,False,False,camelyon16_train_tumor_096
1241,1241,149056,55360,False,False,camelyon16_train_normal_042
1242,1242,64832,51456,True,True,camelyon16_train_tumor_077
1243,1243,100992,53376,False,False,camelyon16_train_tumor_016
1244,1244,105984,83392,False,False,camelyon16_train_tumor_041
1245,1245,127424,17920,True,True,camelyon16_train_tumor_049
1246,1246,11648,39360,False,False,camelyon16_train_tumor_074
1247,1247,76416,66688,True,True,camelyon16_train_tumor_095
1248,1248,11072,42048,True,True,camelyon16_train_tumor_096
1249,1249,131456,86272,True,True,camelyon16_train_tumor_056
1250,1250,41152,30016,True,True,camelyon16_train_tumor_092
1251,1251,140032,26944,True,True,camelyon16_train_tumor_038
1252,1252,98240,75200,True,True,camelyon16_train_tumor_004
1253,1253,98240,55040,True,True,camelyon16_train_tumor_045
1254,1254,148672,64576,True,True,camelyon16_train_tumor_053
1255,1255,35520,43776,True,True,camelyon16_train_tumor_099
1256,1256,27456,35712,True,True,camelyon16_train_tumor_103
1257,1257,97728,46528,True,True,camelyon16_train_tumor_052
1258,1258,25344,116992,True,True,camelyon16_train_tumor_103
1259,1259,102592,47040,True,True,camelyon16_train_tumor_002
1260,1260,110208,55424,True,True,camelyon16_train_tumor_039
1261,1261,172992,58880,True,True,camelyon16_train_tumor_006
1262,1262,173248,47488,True,True,camelyon16_train_tumor_061
1263,1263,97152,87936,True,True,camelyon16_train_tumor_036
1264,1264,162112,42944,True,True,camelyon16_train_tumor_036
1265,1265,66624,53312,False,False,camelyon16_train_normal_039
1266,1266,53120,20288,True,True,camelyon16_train_tumor_084
1267,1267,138624,26880,True,True,camelyon16_train_tumor_017
1268,1268,165184,44928,True,True,camelyon16_train_tumor_036
1269,1269,159104,77888,True,True,camelyon16_train_tumor_028
1270,1270,113088,30016,True,True,camelyon16_train_tumor_020
1271,1271,153408,16512,True,True,camelyon16_train_tumor_070
1272,1272,110400,72384,True,True,camelyon16_train_tumor_010
1273,1273,41600,103680,False,False,camelyon16_train_tumor_101
1274,1274,149888,64256,True,True,camelyon16_train_tumor_053
1275,1275,124672,49216,True,True,camelyon16_train_tumor_032
1276,1276,40512,91072,False,False,camelyon16_train_normal_159
1277,1277,24192,62592,False,False,camelyon16_train_normal_134
1278,1278,114176,53888,False,False,camelyon16_train_tumor_003
1279,1279,44480,21888,False,False,camelyon16_train_tumor_014
1280,1280,182784,33536,False,False,camelyon16_train_tumor_068
1281,1281,138816,46400,False,False,camelyon16_train_tumor_058
1282,1282,139456,46656,True,True,camelyon16_train_tumor_023
1283,1283,28480,83840,True,True,camelyon16_train_tumor_094
1284,1284,170240,27840,False,False,camelyon16_train_normal_012
1285,1285,91328,74752,False,False,camelyon16_train_normal_092
1286,1286,126528,78976,True,True,camelyon16_train_tumor_020
1287,1287,98240,41600,True,True,camelyon16_train_tumor_052
1288,1288,36032,45120,True,True,camelyon16_train_tumor_099
1289,1289,131200,4480,True,True,camelyon16_train_tumor_008
1290,1290,109504,26304,True,True,camelyon16_train_tumor_051
1291,1291,60672,28416,True,True,camelyon16_train_tumor_098
1292,1292,175552,57792,False,False,camelyon16_train_tumor_038
1293,1293,57920,87168,True,True,camelyon16_train_tumor_089
1294,1294,120896,49280,True,True,camelyon16_train_tumor_032
1295,1295,182976,39552,True,True,camelyon16_train_tumor_068
1296,1296,37504,80256,True,True,camelyon16_train_tumor_093
1297,1297,128640,84288,True,True,camelyon16_train_tumor_056
1298,1298,28032,39808,True,True,camelyon16_train_tumor_090
1299,1299,153152,26880,True,True,camelyon16_train_tumor_042
1300,1300,136320,65920,False,False,camelyon16_train_normal_046
1301,1301,102336,46592,True,True,camelyon16_train_tumor_002
1302,1302,112256,85376,True,True,camelyon16_train_tumor_062
1303,1303,84160,84992,True,True,camelyon16_train_tumor_052
1304,1304,10816,43520,True,True,camelyon16_train_tumor_096
1305,1305,119552,53888,True,True,camelyon16_train_tumor_059
1306,1306,139136,26944,True,True,camelyon16_train_tumor_017
1307,1307,137536,76864,True,True,camelyon16_train_tumor_009
1308,1308,103424,47296,True,True,camelyon16_train_tumor_002
1309,1309,35584,77824,True,True,camelyon16_train_tumor_093
1310,1310,127232,69696,False,False,camelyon16_train_tumor_052
1311,1311,17152,152960,True,True,camelyon16_train_tumor_102
1312,1312,30016,81984,True,True,camelyon16_train_tumor_104
1313,1313,59200,127104,True,True,camelyon16_train_tumor_077
1314,1314,22784,30080,True,True,camelyon16_train_tumor_105
1315,1315,31680,83008,True,True,camelyon16_train_tumor_104
1316,1316,23744,14144,False,False,camelyon16_train_tumor_074
1317,1317,29824,77696,True,True,camelyon16_train_tumor_104
1318,1318,38208,59968,True,True,camelyon16_train_tumor_100
1319,1319,161088,78016,True,True,camelyon16_train_tumor_028
1320,1320,148736,64960,True,True,camelyon16_train_tumor_053
1321,1321,123648,84992,False,False,camelyon16_train_tumor_026
1322,1322,29184,84224,True,True,camelyon16_train_tumor_094
1323,1323,35392,56512,False,False,camelyon16_train_normal_112
1324,1324,152896,38592,True,True,camelyon16_train_tumor_016
1325,1325,82624,56384,True,True,camelyon16_train_tumor_078
1326,1326,22464,101760,True,True,camelyon16_train_tumor_087
1327,1327,162752,15744,True,True,camelyon16_train_tumor_009
1328,1328,86784,44864,True,True,camelyon16_train_tumor_078
1329,1329,61504,68416,True,True,camelyon16_train_tumor_021
1330,1330,30080,33856,True,True,camelyon16_train_tumor_091
1331,1331,34048,47232,False,False,camelyon16_train_tumor_075
1332,1332,25472,81216,True,True,camelyon16_train_tumor_094
1333,1333,130432,4544,True,True,camelyon16_train_tumor_008
1334,1334,108864,53632,True,True,camelyon16_train_tumor_022
1335,1335,35136,35648,False,False,camelyon16_train_normal_126
1336,1336,15424,40960,True,True,camelyon16_train_tumor_096
1337,1337,35008,75968,True,True,camelyon16_train_tumor_093
1338,1338,46464,30976,True,True,camelyon16_train_tumor_092
1339,1339,42944,63808,True,True,camelyon16_train_tumor_087
1340,1340,128064,49408,False,False,camelyon16_train_tumor_022
1341,1341,78720,50176,True,True,camelyon16_train_tumor_086
1342,1342,34688,116032,True,True,camelyon16_train_tumor_103
1343,1343,99328,71488,True,True,camelyon16_train_tumor_004
1344,1344,29312,84736,True,True,camelyon16_train_tumor_094
1345,1345,157120,83456,True,True,camelyon16_train_tumor_027
1346,1346,41408,30464,True,True,camelyon16_train_tumor_092
1347,1347,160960,78144,True,True,camelyon16_train_tumor_028
1348,1348,169792,25536,True,True,camelyon16_train_tumor_018
1349,1349,79168,57088,True,True,camelyon16_train_tumor_036
1350,1350,169152,51776,True,True,camelyon16_train_tumor_015
1351,1351,151424,47488,True,True,camelyon16_train_tumor_048
1352,1352,73792,72192,True,True,camelyon16_train_tumor_078
1353,1353,82304,72896,True,True,camelyon16_train_tumor_036
1354,1354,103808,63936,True,True,camelyon16_train_tumor_054
1355,1355,148224,50048,True,True,camelyon16_train_tumor_058
1356,1356,87040,39168,True,True,camelyon16_train_tumor_035
1357,1357,163136,23808,True,True,camelyon16_train_tumor_009
1358,1358,157568,50176,True,True,camelyon16_train_tumor_038
1359,1359,67840,83904,True,True,camelyon16_train_tumor_105
1360,1360,39616,30656,True,True,camelyon16_train_tumor_092
1361,1361,135424,27392,True,True,camelyon16_train_tumor_038
1362,1362,20992,45952,True,True,camelyon16_train_tumor_091
1363,1363,141376,50176,False,False,camelyon16_train_normal_093
1364,1364,43904,11968,True,True,camelyon16_train_tumor_072
1365,1365,92992,22400,True,True,camelyon16_train_tumor_063
1366,1366,28608,86144,True,True,camelyon16_train_tumor_094
1367,1367,61632,60928,False,False,camelyon16_train_normal_059
1368,1368,89088,52544,True,True,camelyon16_train_tumor_095
1369,1369,136960,59648,True,True,camelyon16_train_tumor_034
1370,1370,103680,46720,True,True,camelyon16_train_tumor_002
1371,1371,60736,25984,True,True,camelyon16_train_tumor_107
1372,1372,173568,18112,True,True,camelyon16_train_tumor_064
1373,1373,83008,27456,False,False,camelyon16_train_normal_096
1374,1374,7424,28416,False,False,camelyon16_train_tumor_076
1375,1375,32960,80000,True,True,camelyon16_train_tumor_104
1376,1376,91392,74304,True,True,camelyon16_train_tumor_108
1377,1377,76416,40512,True,True,camelyon16_train_tumor_014
1378,1378,127616,17728,True,True,camelyon16_train_tumor_049
1379,1379,9152,59648,True,True,camelyon16_train_tumor_083
1380,1380,9600,138560,True,True,camelyon16_train_tumor_102
1381,1381,35008,76480,True,True,camelyon16_train_tumor_093
1382,1382,40192,37824,True,True,camelyon16_train_tumor_099
1383,1383,151488,12352,True,True,camelyon16_train_tumor_007
1384,1384,121920,14784,True,True,camelyon16_train_tumor_054
1385,1385,121216,61056,True,True,camelyon16_train_tumor_039
1386,1386,133184,56000,True,True,camelyon16_train_tumor_034
1387,1387,12032,82496,True,True,camelyon16_train_tumor_083
1388,1388,76992,49920,True,True,camelyon16_train_tumor_095
1389,1389,127168,17920,True,True,camelyon16_train_tumor_049
1390,1390,138688,26816,True,True,camelyon16_train_tumor_017
1391,1391,19776,29312,True,True,camelyon16_train_tumor_105
1392,1392,35712,56256,False,False,camelyon16_train_tumor_088
1393,1393,130688,3648,True,True,camelyon16_train_tumor_008
1394,1394,27008,81536,True,True,camelyon16_train_tumor_094
1395,1395,38016,58112,True,True,camelyon16_train_tumor_100
1396,1396,143552,33408,True,True,camelyon16_train_tumor_038
1397,1397,27456,80768,True,True,camelyon16_train_tumor_094
1398,1398,22144,117888,True,True,camelyon16_train_tumor_096
1399,1399,119424,83712,False,False,camelyon16_train_normal_027
1400,1400,70400,89856,True,True,camelyon16_train_tumor_105
1401,1401,77824,125248,True,True,camelyon16_train_tumor_086
1402,1402,137536,90048,False,False,camelyon16_train_tumor_017
1403,1403,36800,64384,True,True,camelyon16_train_tumor_089
1404,1404,135552,35904,False,False,camelyon16_train_normal_048
1405,1405,45952,13440,True,True,camelyon16_train_tumor_072
1406,1406,43008,63168,True,True,camelyon16_train_tumor_087
1407,1407,152512,12864,True,True,camelyon16_train_tumor_007
1408,1408,73280,11776,False,False,camelyon16_train_tumor_087
1409,1409,177088,68160,True,True,camelyon16_train_tumor_055
1410,1410,26240,113984,True,True,camelyon16_train_tumor_101
1411,1411,176512,43008,True,True,camelyon16_train_tumor_061
1412,1412,36544,78336,True,True,camelyon16_train_tumor_093
1413,1413,42752,64000,True,True,camelyon16_train_tumor_087
1414,1414,151104,44160,True,True,camelyon16_train_tumor_016
1415,1415,99584,42496,True,True,camelyon16_train_tumor_035
1416,1416,82688,68288,True,True,camelyon16_train_tumor_095
1417,1417,153536,16832,True,True,camelyon16_train_tumor_070
1418,1418,156224,61632,True,True,camelyon16_train_tumor_028
1419,1419,23616,54976,False,False,camelyon16_train_tumor_099
1420,1420,178432,68864,True,True,camelyon16_train_tumor_055
1421,1421,151872,49024,True,True,camelyon16_train_tumor_048
1422,1422,152064,13056,True,True,camelyon16_train_tumor_007
1423,1423,30336,84032,True,True,camelyon16_train_tumor_094
1424,1424,152192,51456,False,False,camelyon16_train_normal_026
1425,1425,39104,58624,True,True,camelyon16_train_tumor_100
1426,1426,126720,25024,True,True,camelyon16_train_tumor_024
1427,1427,161792,36224,True,True,camelyon16_train_tumor_025
1428,1428,74496,28096,True,True,camelyon16_train_tumor_041
1429,1429,96832,24448,True,True,camelyon16_train_tumor_052
1430,1430,97792,54784,True,True,camelyon16_train_tumor_045
1431,1431,96320,89024,True,True,camelyon16_train_tumor_036
1432,1432,20288,112512,True,True,camelyon16_train_tumor_096
1433,1433,176320,35456,False,False,camelyon16_train_normal_037
1434,1434,74560,29376,True,True,camelyon16_train_tumor_041
1435,1435,81792,42880,False,False,camelyon16_train_tumor_052
1436,1436,69504,85248,True,True,camelyon16_train_tumor_105
1437,1437,67648,45760,False,False,camelyon16_train_normal_131
1438,1438,138624,26880,True,True,camelyon16_train_tumor_017
1439,1439,60288,26240,True,True,camelyon16_train_tumor_107
1440,1440,42944,64384,True,True,camelyon16_train_tumor_087
1441,1441,131968,70272,True,True,camelyon16_train_tumor_009
1442,1442,45440,44800,True,True,camelyon16_train_tumor_087
1443,1443,111680,54912,False,False,camelyon16_train_normal_083
1444,1444,36416,77824,True,True,camelyon16_train_tumor_093
1445,1445,73536,51584,True,True,camelyon16_train_tumor_067
1446,1446,11776,42112,True,True,camelyon16_train_tumor_096
1447,1447,35904,76992,True,True,camelyon16_train_tumor_093
1448,1448,52032,98240,False,False,camelyon16_train_normal_155
1449,1449,86912,43584,True,True,camelyon16_train_tumor_047
1450,1450,74624,29760,True,True,camelyon16_train_tumor_041
1451,1451,40832,55808,False,False,camelyon16_train_tumor_077
1452,1452,170496,45248,False,False,camelyon16_train_normal_055
1453,1453,128128,11904,False,False,camelyon16_train_tumor_060
1454,1454,76992,24960,True,True,camelyon16_train_tumor_074
1455,1455,117056,88448,True,True,camelyon16_train_tumor_062
1456,1456,74560,71744,False,False,camelyon16_train_normal_059
1457,1457,26880,64512,False,False,camelyon16_train_tumor_105
1458,1458,63232,26944,True,True,camelyon16_train_tumor_098
1459,1459,151680,77760,True,True,camelyon16_train_tumor_003
1460,1460,67264,69632,True,True,camelyon16_train_tumor_021
1461,1461,108480,52480,True,True,camelyon16_train_tumor_022
1462,1462,21248,39808,False,False,camelyon16_train_normal_124
1463,1463,73792,92224,True,True,camelyon16_train_tumor_105
1464,1464,25600,39360,True,False,camelyon16_train_tumor_101
1465,1465,57728,21056,False,False,camelyon16_train_tumor_107
1466,1466,11712,58816,True,True,camelyon16_train_tumor_083
1467,1467,81408,31616,False,False,camelyon16_train_normal_023
1468,1468,23040,49280,False,False,camelyon16_train_tumor_091
1469,1469,179136,57536,True,True,camelyon16_train_tumor_045
1470,1470,34688,39872,True,True,camelyon16_train_tumor_091
1471,1471,156672,51008,False,False,camelyon16_train_tumor_059
1472,1472,120896,63360,True,True,camelyon16_train_tumor_039
1473,1473,97152,72896,True,True,camelyon16_train_tumor_004
1474,1474,131520,36480,True,True,camelyon16_train_tumor_051
1475,1475,60224,42944,False,False,camelyon16_train_tumor_014
1476,1476,54016,65088,True,True,camelyon16_train_tumor_089
1477,1477,98688,31872,False,False,camelyon16_train_normal_092
